input_dim,hdims,dprob,batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__adam__amsgrad,optimizer__adadelta__rho,optimizer__adagrad__lr_decay,optimizer__rmsprop__momentum,optimizer__rmsprop__centered,score
784,"[263, 1704]",0.37380768878579845,128,adamax,0.0016841742601586798,0.00897318246380297,False,0.06163142143470625,False,0.00021537996647556196,0.36667744036183103,0.010423962714191005,False,0.960245253164557
784,[1379],0.48089731902727884,64,adadelta,0.0004485272279555525,0.08278303443837146,True,0.054971073283496735,True,0.010537441854636731,0.1415166653446388,0.008250732846834684,False,0.9486464968152867
784,"[865, 543]",0.594435935126248,512,adamax,0.03718859178183062,0.6693205277281876,False,0.001514135277824556,True,0.0008908585343519316,0.004239282260135543,0.0017107746455754201,False,0.5322208180147059
784,"[1439, 1456, 1396]",0.22685918504966748,512,adamax,0.5771496193486276,0.02557543202783725,True,0.19869776194422475,False,0.002899987766155658,0.00040019607388910096,0.001265256859714516,False,0.11359719669117647
